Sample	Gene	above20X
71201	SELENBP1	99.04
71201	PGLYRP1	100.00
71201	ATP6V0E1	84.05
71201	CDKL2	95.41
71201	DCDC2B	98.68
71201	ITGBL1	98.23
71201	UBE4A	98.85
71201	LHX2	89.85
71201	SLC22A6	99.88
71201	CER1	94.17
71201	SLC9A3R2	71.06
71201	TXNL1	100.00
71201	SLIT2	97.10
71201	ZNF517	96.57
71201	DEFB105A	9.73
71201	PXDN	98.58
71201	BTG2	94.56
71201	AOC4P	64.23
71201	C19orf52	60.89
71201	ZNF625	100.00
71201	ADAD2	99.66
71201	RHCG	98.63
71201	SPX	92.21
71201	NDFIP1	90.08
71201	ITIH5	97.75
71201	STARD5	95.01
71201	THAP7	100.00
71201	LINC00658	0.00
71201	IFIH1	100.00
71201	CCDC81	99.52
71201	FASTKD5	100.00
71201	XYLT1	87.56
71201	NIF3L1	100.00
71201	PPCDC	100.00
71201	MIR3678	87.50
71201	U2AF1L5	74.66
71201	LINC01102	0.00
71201	SMPX	100.00
71201	MIR6082	0.00
71201	CHRFAM7A	41.69
71201	ATP7A	100.00
71201	OR2B11	94.19
71201	LINC01612	0.00
71201	RNF157-AS1	21.31
71201	OR8H1	100.00
71201	OR5T2	100.00
71201	DCTN1-AS1	0.00
71201	SSX4B	14.67
71201	NT5C1B	98.56
71201	CLLU1OS	100.00
71201	DYNLT1	98.97
71201	PPP1R11	92.70
71201	TCTE3	100.00
71201	DYNLT3	77.05
71201	TDGF1	85.32
71201	TDG	97.97
71201	METRNL	81.55
71201	HARBI1	100.00
71201	TDO2	100.00
71201	NANOGNB	75.61
71201	TAF15	92.52
71201	STPG2	96.04
71201	FAM200B	100.00
71201	C16orf87	74.25
71201	THBS1	100.00
71201	THBD	100.00
71201	TGM1	100.00
71201	C16orf97	80.27
71201	TGM3	96.92
71201	TGM2	100.00
71201	CCDC37-AS1	0.00
71201	THBS3	98.67
71201	THBS2	100.00
71201	LINC00322	0.00
71201	OR52E4	100.00
71201	OR56A3	100.00
71201	OR56A5	100.00
71201	CDC42EP5	93.21
71201	C10orf90	98.26
71201	SPINK7	100.00
71201	EBPL	73.27
71201	LINC00852	4.93
71201	GLYR1	96.45
71201	SPZ1	97.39
71201	RNASE7	100.00
71201	ADGRE3	99.71
71201	KCNJ2-AS1	0.00
71201	PRR29-AS1	16.20
71201	PELI3	98.85
71201	SOX9-AS1	0.00
71201	LINC00511	0.00
71201	PIK3CA	100.00
71201	PIK3CD	98.62
71201	PIM1	100.00
71201	PIK3R1	100.00
71201	PIK3CG	100.00
71201	PI4KA	84.31
71201	PIK3R2	90.28
71201	MRPL52	100.00
71201	PSMB11	98.35
71201	SRRM5	100.00
71201	SNAR-G2	0.00
71201	RAB30-AS1	0.00
71201	NKX2-1-AS1	22.95
71201	KRTAP4-3	78.09
71201	KRTAP4-2	98.57
71201	KRTAP3-3	100.00
71201	KRTAP2-4	18.89
71201	MTF1	100.00
71201	NUDT1	98.27
71201	MTHFD1	97.85
71201	MTHFR	100.00
71201	MTIF2	98.09
71201	RFTN2	100.00
71201	CCNG2	94.57
71201	MAFTRR	0.00
71201	MIR130A	100.00
71201	MIR129-2	100.00
71201	MIR128-1	100.00
71201	MIR127	100.00
71201	MIR129-1	79.26
71201	MIR128-2	100.00
71201	MIR125B1	100.00
71201	MIR125A	100.00
71201	MIR126	100.00
71201	MIR125B2	100.00
71201	KRTAP22-2	100.00
71201	PSG8	78.71
71201	HIST2H3D	100.00
71201	PRAMEF22	5.58
71201	SPATA31C2	50.68
71201	TMEM106C	100.00
71201	PTGES2-AS1	34.16
71201	RPL41	100.00
71201	RPL39	81.72
71201	RPL36A	86.44
71201	RPLP0	77.05
71201	RPLP1	36.10
71201	CASC1	99.08
71201	THNSL2	94.60
71201	PCMTD2	96.03
71201	ELP2	100.00
71201	TYW1	100.00
71201	ASXL2	97.89
71201	WDR41	100.00
71201	TMEM39A	99.74
71201	MRGBP	75.48
71201	ADI1	93.78
71201	LINC00524	0.00
71201	LINC00221	0.00
71201	LINC00226	3.41
71201	LINC01284	0.00
71201	DPY19L4	89.41
71201	PHF3	100.00
71201	CBX5	94.96
71201	KLRB1	99.18
71201	KLRC1	90.18
71201	KLRC2	99.20
71201	KLRC3	81.55
71201	KLRD1	100.00
71201	HEY1	100.00
71201	ABCA5	93.65
71201	KNG1	100.00
71201	PNISR	100.00
71201	SEC31B	97.67
71201	RWDD3	100.00
71201	PNKD	100.00
71201	KANK2	99.10
71201	TGM6	100.00
71201	OR56B4	100.00
71201	RHOXF2B	22.21
71201	DUSP11	100.00
71201	ZNF248	97.37
71201	GPR22	95.19
71201	QRFP	100.00
71201	OR51E1	100.00
71201	SLC35G6	51.97
71201	C11orf40	100.00
71201	CCER2	91.65
71201	DYRK2	91.33
71201	RPL32P3	5.23
71201	H1FOO	93.49
71201	AQP4-AS1	0.00
71201	DYRK3	98.84
71201	ZNF572	100.00
71201	KRTAP11-1	100.00
71201	TNFRSF13C	64.27
71201	KIR3DL3	45.01
71201	SEMA6A-AS1	30.49
71201	ZEB1-AS1	0.00
71201	SDAD1P1	11.71
71201	HTR2C	100.00
71201	HTR3A	100.00
71201	CD300E	100.00
71201	HTR1D	100.00
71201	HTR1A	100.00
71201	HTR1B	100.00
71201	HTR2A	100.00
71201	HTR2B	100.00
71201	HTR1E	100.00
71201	HTR1F	100.00
71201	PPIAL4D	0.00
71201	LINC00320	0.00
71201	CLDN23	97.18
71201	EIF4A2	95.72
71201	BBOX1-AS1	0.00
71201	LINC01396	0.00
71201	LINC01269	0.00
71201	LINC01048	0.00
71201	LINC01322	0.00
71201	LINC01167	0.00
71201	AATK	92.42
71201	GUCA1C	96.26
71201	SNCAIP	100.00
71201	CELSR1	93.61
71201	KLK4	100.00
71201	TCL1B	97.36
71201	RGS6	99.34
71201	CLCA3P	27.54
71201	ZFYVE1	98.56
71201	SPA17	100.00
71201	NUDT9	100.00
71201	IL17D	52.30
71201	TM6SF2	93.76
71201	CHIC1	90.61
71201	UBASH3A	100.00
71201	TM6SF1	100.00
71201	USP27X	100.00
71201	CENPVL1	0.00
71201	SPACA5	0.00
71201	KRTAP5-1	31.64
71201	KRTAP5-4	46.48
71201	KRTAP5-3	45.94
71201	C6orf120	89.43
71201	RABL2A	81.37
71201	PDXK	88.06
71201	CXorf67	91.78
71201	KRT36	98.03
71201	GALR2	76.60
71201	TTC41P	57.10
71201	FAM21C	15.01
71201	COPG2	100.00
71201	FAM72A	0.00
71201	TLK1	90.94
71201	MED12L	98.74
71201	CLRN1-AS1	7.76
71201	SNORD83A	100.00
71201	SNORD139	100.00
71201	SNORD83B	100.00
71201	AGK	97.74
71201	TMEM184C	99.92
71201	SEPT11	96.49
71201	OGDHL	99.35
71201	TMEM30A	100.00
71201	CDK5RAP2	100.00
71201	INTS9	98.88
71201	UGGT2	100.00
71201	NDUFA13	94.02
71201	THAP4	97.95
71201	GTSCR1	0.00
71201	CHCHD1	96.38
71201	BANF1	87.93
71201	CR1	50.75
71201	CR1L	80.71
71201	CPT2	97.58
71201	CPT1A	100.00
71201	CPT1B	98.69
71201	CPS1	100.00
71201	CPN2	100.00
71201	CPOX	93.44
71201	MOGAT2	99.34
71201	ZPLD1	99.35
71201	SLC35E2B	68.02
71201	OR51L1	100.00
71201	OR51A7	100.00
71201	RNY5	0.00
71201	OGFOD3	92.45
71201	OR4C12	100.00
71201	OR4C13	89.25
71201	TMCO2	100.00
71201	OR1D5	94.52
71201	OR1E1	100.00
71201	OR1E2	100.00
71201	GATA3-AS1	0.00
71201	RDH8	100.00
71201	GCSAML	91.48
71201	DGUOK-AS1	39.76
71201	MACC1-AS1	0.00
71201	HM13-AS1	5.79
71201	TPRG1-AS1	0.00
71201	LINC00499	0.00
71201	LINC00112	0.00
71201	LINC00113	0.00
71201	SRSF9	84.41
71201	TSPEAR-AS1	10.82
71201	TSPEAR	100.00
71201	PEA15	100.00
71201	C5orf66-AS1	0.00
71201	LINC01572	0.00
71201	LINC00706	0.00
71201	DPH7	88.22
71201	ARRDC1	92.24
71201	FAM221A	96.17
71201	TSPAN5	100.00
71201	TSPAN3	98.43
71201	ARPC3	89.29
71201	ARPC1B	96.69
71201	ACTR3	92.44
71201	ACTR2	96.92
71201	UST	100.00
71201	ARPC5	100.00
71201	ARPC4	100.00
71201	CCDC141	99.01
71201	OCM	100.00
71201	LINC00648	0.00
71201	ANKRD22	99.37
71201	MAGEL2	99.78
71201	NECAB2	83.65
71201	GNL3L	89.41
71201	DDX49	99.11
71201	WDR5B	100.00
71201	SGTB	100.00
71201	ING3	100.00
71201	SPATA6	93.29
71201	CEP41	100.00
71201	CACTIN-AS1	71.58
71201	POSTN	100.00
71201	ATP5L	100.00
71201	RASL10A	96.88
71201	GAS2L1	84.20
71201	RAD51AP1	88.26
71201	LINC01194	0.00
71201	LEFTY1	75.19
71201	SPHAR	57.92
71201	PHYHD1	92.59
71201	C1orf141	98.19
71201	LINC01144	0.00
71201	GBP1P1	65.03
71201	UCN2	100.00
71201	C9orf84	98.92
71201	KIAA1958	97.05
71201	CHAC2	100.00
71201	SERP2	100.00
71201	NHLRC3	100.00
71201	ADAM7	100.00
71201	LINC01600	18.95
71201	PGP	77.38
71201	BRICD5	91.16
71201	LINC00921	0.00
71201	LINC00514	0.00
71201	HOXD-AS2	0.00
71201	PAQR3	99.79
71201	BCDIN3D	96.88
71201	GRID1-AS1	0.00
71201	IDH1-AS1	0.00
71201	COPS7B	98.80
71201	HAVCR2	100.00
71201	CBR4	99.60
71201	MINA	100.00
71201	CCDC142	100.00
71201	TMEM25	98.00
71201	PTPN5	95.48
71201	KLHL22	100.00
71201	SRM	90.29
71201	MIR17HG	17.70
71201	TNFSF12-TNFSF13	91.38
71201	MIR636	100.00
71201	MIR635	100.00
71201	OR13J1	98.52
71201	MIR644A	100.00
71201	MAPT-AS1	0.00
71201	SLC9A1	98.90
71201	SLC9A2	97.06
71201	SLC6A13	99.51
71201	SLC7A1	99.45
71201	SLC7A2	100.00
71201	SLC8A2	96.04
71201	SLC7A4	95.32
71201	SLC8A1	97.92
71201	SLC8A3	99.79
71201	TAMM41	100.00
71201	ZKSCAN8	100.00
71201	C17orf51	87.90
71201	OR51B5	100.00
71201	ZSCAN26	100.00
71201	ZNF189	93.43
71201	PPP2R5E	86.63
71201	PPP2R5D	97.71
71201	PPP2R5C	88.74
71201	PPP2R5B	98.27
71201	PPP2R5A	99.44
71201	PTPA	92.67
71201	PPP2R3A	99.86
71201	PPP2R2C	100.00
71201	PPP2R2B	100.00
71201	PPP2R2A	96.91
71201	PTCRA	93.19
71201	LINC00670	0.00
71201	B2M	100.00
71201	AZU1	98.75
71201	AZGP1	96.69
71201	RANBP3L	90.63
71201	GNAT3	100.00
71201	ANKS6	87.16
71201	FTO-IT1	0.00
71201	HOXB9	100.00
71201	HOXB8	100.00
71201	SH3BP5-AS1	24.60
71201	ATP1B3	91.53
71201	HOXB3	95.97
71201	HOXB2	93.21
71201	HOXB1	100.00
71201	HOXB7	100.00
71201	HOXB6	100.00
71201	OR2T35	47.45
71201	HOXB4	86.21
71201	FXYD2	100.00
71201	ATP2A1	100.00
71201	TEX261	100.00
71201	ATP2A2	100.00
71201	LINC01298	0.00
71201	ERICH1-AS1	0.00
71201	FMN1	96.69
71201	PMS2CL	87.04
71201	RNF216P1	47.96
71201	MIR943	100.00
71201	MIR708	52.04
71201	MIR941-4	0.00
71201	MIR942	88.54
71201	MIR208B	100.00
71201	MIR509-3	100.00
71201	MIR885	0.00
71201	MIR543	100.00
71201	MIR937	100.00
71201	MIR941-2	0.00
71201	UBLCP1	98.67
71201	TRIM40	93.47
71201	BAGE2	70.00
71201	BAGE3	70.00
71201	PAQR8	98.97
71201	BAGE4	38.29
71201	BAGE5	23.84
71201	NAXE	96.44
71201	FAM168B	99.21
71201	OR9A4	100.00
71201	ELSPBP1	95.84
71201	TNMD	99.21
71201	CHST9	99.34
71201	UCKL1-AS1	4.78
71201	SNORD123	100.00
71201	CENPK	84.77
71201	SNORD105B	100.00
71201	SNORD19B	100.00
71201	SNORD125	100.00
71201	GOLGA2P5	32.89
71201	OTUD5	63.67
71201	VEZT	97.56
71201	ZCCHC8	100.00
71201	ASB2	93.59
71201	NAAA	96.14
71201	CHODL	91.64
71201	RNPC3	88.60
71201	PRELID1	96.05
71201	NPFFR1	97.97
71201	GLS2	91.85
71201	CRLF2	50.00
71201	APOBEC3G	98.46
71201	SYCE1	100.00
71201	FOXB2	90.37
71201	PTGER4P2-CDK2AP2P2	12.48
71201	ABLIM1	95.63
71201	LIM2	100.00
71201	LIG4	100.00
71201	LIG3	100.00
71201	LIMS1	29.21
71201	LIMK2	92.96
71201	LIMK1	100.00
71201	SEC14L6	98.70
71201	LIPA	100.00
71201	ASTN2-AS1	0.00
71201	LINC00492	0.00
71201	ANKRD20A8P	5.75
71201	C15orf65	100.00
71201	ALG14	93.63
71201	MROH6	73.95
71201	CPNE4	97.82
71201	MARVELD3	87.20
71201	CALML4	97.97
71201	RFT1	100.00
71201	RTEL1-TNFRSF6B	80.10
71201	ZHX1-C8orf76	100.00
71201	GALNT13	100.00
71201	RNF157	95.20
71201	MYSM1	98.99
71201	TMEM200A	100.00
71201	CCDC85A	93.32
71201	SNORA70	100.00
71201	SNORA69	90.84
71201	SNORD80	100.00
71201	SNORA72	85.21
71201	SNORA71B	100.00
71201	SNORA71A	100.00
71201	OR5F1	98.21
71201	SNORD102	100.00
71201	SNORD4B	100.00
71201	SNORD4A	100.00
71201	SERPINC1	100.00
71201	ZFHX3	100.00
71201	ASTN1	94.17
71201	ANKRD20A2	0.00
71201	ATF1	100.00
71201	ATF3	100.00
71201	SRD5A3	100.00
71201	EFCAB1	98.99
71201	ATF4	86.24
71201	AKIRIN1	63.43
71201	C22orf46	97.20
71201	ROGDI	96.91
71201	ARSJ	100.00
71201	CHMP6	100.00
71201	FOXN3-AS2	0.00
71201	SLC43A3	96.33
71201	PIRT	100.00
71201	PIANP	78.07
71201	DIS3L	92.80
71201	L3MBTL4	95.22
71201	HTRA2	100.00
71201	BIRC8	100.00
71201	SLC6A20	100.00
71201	RBFOX1	100.00
71201	CNGB3	100.00
71201	BTN2A3P	49.31
71201	SPCS2	100.00
71201	MTSS1	98.86
71201	DLGAP5	99.53
71201	LRRC43	98.61
71201	NBPF4	20.70
71201	SNX17	95.87
71201	RIMS3	100.00
71201	MATR3	93.87
71201	PIEZO1	95.75
71201	DHX35	100.00
71201	RIC8A	99.94
71201	SPNS1	94.31
71201	SCARNA12	100.00
71201	SCARNA8	100.00
71201	SCARNA5	95.13
71201	SCARNA1	100.00
71201	SCARNA23	0.00
71201	SCARNA6	100.00
71201	SCARNA4	100.00
71201	SCARNA22	100.00
71201	LINC00488	0.00
71201	SCARNA15	100.00
71201	GNL1	92.84
71201	GNRH2	100.00
71201	GNRH1	100.00
71201	GNG11	100.00
71201	GNG10	94.76
71201	GNGT2	100.00
71201	GNGT1	62.85
71201	SLC17A7	96.50
71201	GNS	92.49
71201	GNRHR	100.00
71201	RSRP1	100.00
71201	NBAS	100.00
71201	GPR108	93.92
71201	KCNK15	92.99
71201	LXN	98.21
71201	MCCC1	100.00
71201	NMUR2	100.00
71201	SEMA3G	93.30
71201	SCOC	87.16
71201	NOL8	98.19
71201	SPPL2B	98.15
71201	FEM1C	100.00
71201	SRRT	90.85
71201	SEPHS1	95.94
71201	SEPHS2	82.53
71201	CECR3	0.00
71201	PLA2R1	97.72
71201	MAPRE3	100.00
71201	HABP4	82.82
71201	ATF6	100.00
71201	MSRB2	78.63
71201	KIFAP3	100.00
71201	FGA	100.00
71201	FES	95.46
71201	FER	93.44
71201	FGF2	84.50
71201	GGT6	96.10
71201	FGD1	88.12
71201	FGB	100.00
71201	FGF4	71.27
71201	FGF3	99.06
71201	FMR1NB	94.37
71201	FAM131C	23.98
71201	SP8	77.82
71201	ATG5	97.66
71201	MED20	96.02
71201	TWISTNB	100.00
71201	EIF4E2	97.95
71201	THEMIS2	100.00
71201	AKAP6	100.00
71201	MAPK8IP1	83.59
71201	CABP1	50.98
71201	SF3A3	90.87
71201	AP3M2	100.00
71201	C11orf58	100.00
71201	KDELR1	100.00
71201	PRSS21	88.95
71201	MSL3	76.34
71201	POP1	100.00
71201	UGT2A1	95.75
71201	C12orf43	97.84
71201	PAPOLG	92.38
71201	STARD3	100.00
71201	HNRNPA0	100.00
71201	C8orf86	100.00
71201	SPATA5	100.00
71201	BBS12	100.00
71201	NUGGC	98.17
71201	BIRC2	100.00
71201	APEX1	100.00
71201	APCS	100.00
71201	APC	100.00
71201	APEH	99.87
71201	AIRE	96.40
71201	APBA2	100.00
71201	APBA1	100.00
71201	APBB2	100.00
71201	APBB1	97.92
71201	RAD51AP2	98.74
71201	MIR194-2HG	25.71
71201	EVX1	91.22
71201	WDR72	96.79
71201	OR6A2	100.00
71201	SETD6	90.67
71201	C2orf54	92.99
71201	ZDHHC23	100.00
71201	SLC5A8	100.00
71201	PGM1	99.28
71201	TAS2R42	100.00
71201	TMEM179	80.13
71201	PGK2	100.00
71201	WWC1	100.00
71201	PGK1	99.04
71201	PNLIPRP2	100.00
71201	PNMT	99.77
71201	ATAD5	98.56
71201	PNLIP	100.00
71201	PNLIPRP1	100.00
71201	LINC01137	0.00
71201	PGM5	65.49
71201	PGM3	100.00
71201	DDX5	97.33
71201	DDX3X	97.54
71201	DMXL1	100.00
71201	DDX6	92.11
71201	DDOST	100.00
71201	DDX1	99.91
71201	DDT	21.44
71201	MEX3B	98.20
71201	DHX8	97.98
71201	TXNDC2	100.00
71201	PLGLA	38.02
71201	RUFY4	92.71
71201	IQCE	94.85
71201	PAPPA-AS1	17.40
71201	PHOSPHO2	100.00
71201	LINC01138	0.00
71201	TMEM86B	65.26
71201	MIR6894	100.00
71201	MIR6889	15.94
71201	MIR6859-1	0.00
71201	MIR6855	100.00
71201	MIR6868	100.00
71201	MIR6863	100.00
71201	MIR6875	100.00
71201	MIR6873	100.00
71201	MIR6884	100.00
71201	MIR6879	100.00
71201	RAD50	99.88
71201	SGK2	96.08
71201	PREB	100.00
71201	ENAM	100.00
71201	FEM1B	100.00
71201	SCN3A	100.00
71201	SCN4A	99.93
71201	CLEC11A	62.84
71201	SCML1	98.77
71201	SCN1A	100.00
71201	SCN1B	95.30
71201	SCN2A	100.00
71201	SCN2B	100.00
71201	ZNRD1ASP	3.13
71201	LINC01420	0.00
71201	STEAP1B	100.00
71201	CDRT15L2	77.48
71201	TMEM171	99.50
71201	SLC38A10	95.28
71201	DDX11-AS1	0.00
71201	EFHC2	98.79
71201	NRAV	0.00
71201	LINC00710	0.00
71201	FAM214B	96.73
71201	SLC35F5	94.73
71201	CEP63	99.78
71201	MIR4674	100.00
71201	MIR4710	100.00
71201	MIR3688-2	0.00
71201	MIR548X2	65.45
71201	MIR548AE1	100.00
71201	MIR4499	100.00
71201	MIR4757	100.00
71201	MIR378H	100.00
71201	MIR4472-2	100.00
71201	MIR4666A	0.00
71201	MIR6859-3	0.00
71201	EPCAM	99.80
71201	TACSTD2	98.87
71201	TM4SF1	100.00
71201	CAPRIN1	95.96
71201	M6PR	96.97
71201	CASQ1	98.07
71201	NPNT	100.00
71201	TMEM232	97.43
71201	MIR4457	0.00
71201	MYZAP	94.24
71201	MIR4640	50.00
71201	MIR4669	100.00
71201	TNXA	27.06
71201	TBC1D3G	0.00
71201	UHMK1	98.35
71201	CASQ2	100.00
71201	KIAA0408	100.00
71201	KHDC1L	96.88
71201	XKRX	96.15
71201	EMBP1	24.14
71201	PROCA1	91.65
71201	DHRS13	83.36
71201	SPACA6P-AS	15.46
71201	MIR6721	100.00
71201	CCDC121	100.00
71201	TIGD5	74.11
71201	SCRN3	96.68
71201	ARMCX4	92.64
71201	ARMC7	84.97
71201	EFL1	97.72
71201	C1orf54	100.00
71201	MIR4268	100.00
71201	MIR4273	0.00
71201	MIR4309	100.00
71201	MIR3131	100.00
71201	MIR3180-2	0.00
71201	MIR3144	95.50
71201	MIR3141	100.00
71201	MIR3165	100.00
71201	MIR4271	100.00
71201	CNOT4	100.00
71201	NOTCH1	98.98
71201	NPY	100.00
71201	NOTCH2	98.82
71201	EML1	99.74
71201	NOTCH4	94.01
71201	NOV	97.24
71201	NOVA1	97.70
71201	NOVA2	82.68
71201	ELK3	96.93
71201	FAM151B	100.00
71201	ELN	100.00
71201	ELF5	100.00
71201	ELF4	97.20
71201	ELK2AP	2.55
71201	ELK1	94.98
71201	TRIM51	70.33
71201	IDUA	78.82
71201	CFI	98.38
71201	IDH3B	100.00
71201	IDH3G	90.32
71201	IDI1	93.91
71201	IDS	98.65
71201	FAM57A	83.98
71201	TM4SF20	100.00
71201	EPHX3	99.30
71201	IFI16	98.41
71201	IFI27	98.24
71201	SNX22	88.49
71201	DACT3	51.13
71201	KIF12	87.57
71201	LY6K	94.73
71201	WSB1	100.00
71201	LDLRAP1	93.21
71201	TANC2	99.51
71201	CCDC69	99.08
71201	RPS10-NUDT3	95.60
71201	SPDYE7P	0.00
71201	TYW1B	100.00
71201	TRMT6	93.64
71201	SNORA24	100.00
71201	KLHL42	90.56
71201	ZNF398	99.29
71201	DISP3	96.84
71201	ZNF624	100.00
71201	PDP2	100.00
71201	CC2D2A	98.17
71201	TXNDC16	98.35
71201	SNORA14A	100.00
71201	SNORA12	100.00
71201	IGSF9	97.75
71201	SNORA14B	100.00
71201	SNORA18	100.00
71201	SNORA17A	100.00
71201	SNORA22	100.00
71201	SNORA20	100.00
71201	ARHGEF37	94.22
71201	C5orf46	100.00
71201	PROB1	96.72
71201	NAMA	0.00
71201	ANTXRLP1	14.56
71201	MMADHC	99.58
71201	ERLEC1	95.35
71201	NFU1	99.40
71201	RNF115	88.85
71201	AHDC1	94.73
71201	SESN1	93.14
71201	CHMP2A	96.24
71201	TNFRSF21	91.86
71201	BBS9	100.00
71201	SIT1	100.00
71201	HEPACAM	84.40
71201	PXDC1	100.00
71201	LINC00309	0.00
71201	PRKAG2	99.84
71201	AMOTL2	95.52
71201	POLK	96.04
71201	ZNF107	100.00
71201	DDX41	99.21
71201	SNX9	97.71
71201	ZNF513	100.00
71201	FBXO44	95.05
71201	CHURC1	100.00
71201	DEPDC7	95.71
71201	RPS6KB1	100.00
71201	IQCJ-SCHIP1-AS1	0.00
71201	CRYBB3	100.00
71201	CRYBB2P1	25.62
71201	CRYBB2	100.00
71201	CRYBB1	100.00
71201	CRYBA4	100.00
71201	CRYBA2	98.58
71201	CRYBA1	100.00
71201	CRYAB	100.00
71201	KCNV2	100.00
71201	CRYGA	100.00
71201	FAM19A4	97.88
71201	SGO1	99.83
71201	PP2D1	100.00
71201	RNF133	100.00
71201	TPRA1	100.00
71201	LINC00889	0.00
71201	GBP4	96.60
71201	GBP5	100.00
71201	LINC00102	0.00
71201	LINC01204	0.00
71201	MEOX2-AS1	0.00
71201	TTC19	81.17
71201	MKS1	100.00
71201	LAX1	99.92
71201	CDKAL1	100.00
71201	FAM208B	99.51
71201	WHSC1L1	99.82
71201	CYP2W1	82.21
71201	BCL10	100.00
71201	TIMELESS	96.41
71201	SPDL1	99.29
71201	SNAR-D	0.00
71201	CACNA1I	89.70
71201	SGCE	95.25
71201	CACNA1G	99.49
71201	CACNA1H	95.01
71201	PPIAL4F	0.00
71201	TIMM44	100.00
71201	FST	100.00
71201	MERTK	100.00
71201	TACC3	99.51
71201	SLC30A9	95.07
71201	CLEC10A	98.36
71201	PPIH	100.00
71201	PIBF1	96.48
71201	ZNHIT1	97.66
71201	COG5	98.75
71201	CXorf58	76.55
71201	KIF20A	99.29
71201	ABCG5	99.61
71201	ABCG8	100.00
71201	PPM1K	100.00
71201	YWHAH	96.84
71201	CD69	100.00
71201	CD68	99.02
71201	CD53	100.00
71201	CD48	95.79
71201	PTPRD-AS1	0.00
71201	CD63	100.00
71201	CD59	100.00
71201	EXTL3-AS1	0.00
71201	EXOC4	100.00
71201	C17orf74	100.00
71201	GABRG2	97.28
71201	GABRG3	100.00
71201	GABRE	76.78
71201	GABRG1	100.00
71201	GABRB3	92.49
71201	GABRD	94.61
71201	GABRB1	100.00
71201	GABRB2	100.00
71201	GABRP	98.37
71201	GABRR1	100.00
71201	TM4SF18	100.00
71201	GRIN3A	99.59
71201	RAB39B	100.00
71201	GRIN3B	74.98
71201	TOP1MT	97.94
71201	CLNK	100.00
71201	OLIG1	48.54
71201	PROM2	90.16
71201	LINC00240	0.00
71201	CALML3-AS1	15.57
71201	TIGD4	99.74
71201	TMEM154	89.06
71201	TTC33	100.00
71201	UTS2B	100.00
71201	LAMA5-AS1	32.24
71201	LINC01179	0.00
71201	ITGA9-AS1	0.00
71201	LINC01485	0.00
71201	FAM78B	97.93
71201	MIR6771	100.00
71201	MIR6772	100.00
71201	MIR6768	100.00
71201	MIR6770-1	55.71
71201	MIR6777	100.00
71201	MIR6779	100.00
71201	MIR6775	82.27
71201	MIR6776	100.00
71201	MIR6781	100.00
71201	MIR6782	100.00
71201	MDGA2	98.65
71201	TRIM26	99.40
71201	COPS7A	100.00
71201	NSDHL	100.00
71201	DAOA-AS1	18.94
71201	ZNF175	100.00
71201	TCEA2	97.50
71201	TBX15	97.98
71201	TBX6	100.00
71201	TBX5	100.00
71201	TCEA1	88.96
71201	TBXAS1	100.00
71201	TBXA2R	96.23
71201	DAOA	100.00
71201	RNU12	0.00
71201	GUCY2GP	0.00
71201	GTF2IRD1P1	19.55
71201	LRRC37A5P	65.15
71201	LIN52	100.00
71201	PWRN3	0.00
71201	HIPK1-AS1	8.79
71201	ZNF804A	100.00
71201	NEK9	97.65
71201	IWS1	100.00
71201	SLC30A6	89.37
71201	KCTD19	99.18
71201	PLAC8	86.24
71201	FAM19A3	88.54
71201	NBPF1	60.87
71201	SPACA7	88.90
71201	PPP4R3A	98.30
71201	PEX26	100.00
71201	MRPL35	100.00
71201	PTRHD1	100.00
71201	RSRC1	100.00
71201	KRT73-AS1	38.14
71201	CDK14	100.00
71201	PFKL	92.29
71201	PFKFB4	100.00
71201	PFKM	100.00
71201	VIT	100.00
71201	PFKP	96.21
71201	PFN2	100.00
71201	PFN1	100.00
71201	MIR181A1	100.00
71201	MIR212	0.00
71201	MIR215	100.00
71201	MIR214	92.50
71201	MIR21	100.00
71201	MIR208A	100.00
71201	MIR211	100.00
71201	MIR210	0.00
71201	CPB2-AS1	0.00
71201	MIR217	100.00
71201	MIR216A	100.00
71201	CBLB	96.82
71201	CBLN1	90.35
71201	BCL3	81.37
71201	GALP	100.00
71201	FAM226B	0.00
71201	C17orf96	80.78
71201	GSTT2B	8.32
71201	S100A12	100.00
71201	S100A11	77.58
71201	S100A10	100.00
71201	S100A9	97.53
71201	S100P	100.00
71201	S100B	100.00
71201	S100A13	100.00
71201	SAA2	100.00
71201	SAA1	100.00
71201	RBMY1J	0.00
71201	MIR3684	100.00
71201	MIR3929	78.46
71201	MIR3936	100.00
71201	TMEM132D	98.14
71201	MIR548AA1	48.64
71201	MIR5047	100.00
71201	MIR4711	100.00
71201	MIR4521	100.00
71201	MIR4443	100.00
71201	MIR4515	0.00
71201	MIR4518	100.00
71201	MIR4696	100.00
71201	MIR4691	100.00
71201	MIR3198-2	100.00
71201	MIR4520-1	100.00
71201	KATNB1	99.16
71201	NUDT19	85.06
71201	SNAPC5	95.41
71201	APBB3	99.00
71201	ZNF267	95.33
71201	CCNO	89.84
71201	PM20D2	91.23
71201	SRSF12	100.00
71201	VENTXP1	0.69
71201	MIR6741	100.00
71201	MIR6893	100.00
71201	BCL9	100.00
71201	OR4Q3	100.00
71201	LINC00708	0.00
71201	TTYH2	92.53
71201	LY6G6E	94.95
71201	ANKRD40	100.00
71201	CDKN2AIPNL	81.88
71201	ARMC4P1	15.72
71201	BMS1P6	0.00
